Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,gene_set_name
GO_Biological_Process_2023,Regulation Of Opsonization (GO:1903027),1/10,0.0054875676690229,0.0291527032416844,0,0,222.0,1155.5699775561973,FCN3,full_panel
GO_Biological_Process_2023,Phosphate Ion Transmembrane Transport (GO:0035435),1/10,0.0054875676690229,0.0291527032416844,0,0,222.0,1155.5699775561973,SLC37A2,full_panel
GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),1/11,0.0060348187277604,0.0301740936388022,0,0,199.79,1020.9687483548148,CLDN5,full_panel
GO_Biological_Process_2023,Regulation Of Bicellular Tight Junction Assembly (GO:2000810),1/15,0.0082210881236714,0.035370155863884,0,0,142.67857142857142,685.0073410932765,CLDN5,full_panel
GO_Biological_Process_2023,Ceramide Catabolic Process (GO:0046514),1/15,0.0082210881236714,0.035370155863884,0,0,142.67857142857142,685.0073410932765,HEXB,full_panel
GO_Biological_Process_2023,Negative Regulation Of RNA Biosynthetic Process (GO:1902679),1/16,0.0087669723009575,0.035370155863884,0,0,133.16,630.7474630602054,FCN3,full_panel
GO_Biological_Process_2023,Regulation Of Establishment Of Endothelial Barrier (GO:1903140),1/16,0.0087669723009575,0.035370155863884,0,0,133.16,630.7474630602054,CLDN5,full_panel
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),1/18,0.0098579216348164,0.035370155863884,0,0,117.48235294117649,542.7073703814344,FCN3,full_panel
GO_Biological_Process_2023,Calcium-Independent Cell-Cell Adhesion Via Plasma Membrane Cell-Adhesion Molecules (GO:0016338),1/19,0.0104029870187894,0.035370155863884,0,0,110.95,506.5602322657193,CLDN5,full_panel
GO_Biological_Process_2023,Ganglioside Metabolic Process (GO:0001573),1/19,0.0104029870187894,0.035370155863884,0,0,110.95,506.5602322657193,HEXB,full_panel
GO_Biological_Process_2023,Phosphate Ion Transport (GO:0006817),1/19,0.0104029870187894,0.035370155863884,0,0,110.95,506.5602322657193,SLC37A2,full_panel
GO_Biological_Process_2023,Negative Regulation Of Viral Life Cycle (GO:1903901),1/20,0.0109477797028559,0.0357908182593368,0,0,105.10526315789474,474.5101770765117,FCN3,full_panel
GO_Biological_Process_2023,Proteolysis (GO:0006508),2/330,0.0135297392013227,0.0425936234115716,0,0,13.320460704607044,57.31614564922814,FCN3;TINAGL1,full_panel
GO_Biological_Process_2023,Apoptotic Cell Clearance (GO:0043277),1/28,0.0152963180805092,0.0435883470407406,0,0,73.93333333333334,309.05191525436794,FCN3,full_panel
GO_Biological_Process_2023,Glycosaminoglycan Metabolic Process (GO:0030203),1/28,0.0152963180805092,0.0435883470407406,0,0,73.93333333333334,309.05191525436794,HEXB,full_panel
GO_Biological_Process_2023,Maintenance Of Blood-Brain Barrier (GO:0035633),1/29,0.0158386617716755,0.0435883470407406,0,0,71.28928571428571,295.5155744703354,CLDN5,full_panel
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),1/30,0.0163807339505408,0.0435883470407406,0,0,68.82758620689656,282.994903106762,FCN3,full_panel
GO_Biological_Process_2023,acyl-CoA Metabolic Process (GO:0006637),1/31,0.016922534733464,0.0435883470407406,0,0,66.53,271.3831303578043,MCEE,full_panel
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),1/31,0.016922534733464,0.0435883470407406,0,0,66.53,271.3831303578043,ANGPT2,full_panel
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.0180053225963931,0.0450133064909829,0,0,62.365625,250.52819538044847,ANGPT2,full_panel
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.0201676468856421,0.0476180551466549,0,0,55.425,216.36122001333428,ANGPT2,full_panel
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),1/37,0.0201676468856421,0.0476180551466549,0,0,55.425,216.36122001333428,FCN3,full_panel
GO_Biological_Process_2023,Learning (GO:0007612),1/43,0.0234030191755172,0.0535529141434073,0,0,47.49285714285714,178.3304657718936,CLDN5,full_panel
GO_Biological_Process_2023,Regulation Of Viral Entry Into Host Cell (GO:0046596),1/44,0.0239413027935232,0.0535529141434073,0,0,46.38604651162791,173.11969096681065,FCN3,full_panel
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),1/47,0.0255545358769434,0.0556957833215434,0,0,43.35434782608696,158.97781166869382,CLDN5,full_panel
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),1/53,0.0287737329936235,0.0593164910129562,0,0,38.340384615384615,136.0428936891653,CLDN5,full_panel
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),1/54,0.0293093249711077,0.0593164910129562,0,0,37.61509433962264,132.7756240232595,CLDN5,full_panel
GO_Biological_Process_2023,Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535),1/54,0.0293093249711077,0.0593164910129562,0,0,37.61509433962264,132.7756240232595,ANGPT2,full_panel
GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),1/56,0.0303797035423347,0.0597730083459233,0,0,36.24363636363636,126.63456015986765,FCN3,full_panel
GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),1/59,0.0319832597603844,0.0597730083459233,0,0,34.36379310344827,118.2988232215442,CLDN5,full_panel
GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),1/60,0.03251724254582,0.0597730083459233,0,0,33.77966101694916,115.72860487101576,FCN3,full_panel
GO_Biological_Process_2023,Fatty Acid Catabolic Process (GO:0009062),1/61,0.0330509575559811,0.0597730083459233,0,0,33.215,113.25334294423654,MCEE,full_panel
GO_Biological_Process_2023,Positive Regulation Of Cell Junction Assembly (GO:1901890),1/61,0.0330509575559811,0.0597730083459233,0,0,33.215,113.25334294423654,CLDN5,full_panel
GO_Biological_Process_2023,Inorganic Anion Transmembrane Transport (GO:0098661),1/63,0.034117584722214,0.0604165562789207,0,0,32.14032258064516,108.56815667877292,SLC37A2,full_panel
GO_Biological_Process_2023,Cell-Cell Junction Organization (GO:0045216),1/68,0.0367794749552908,0.063801130024484,0,0,29.734328358208955,98.20699568293152,CLDN5,full_panel
GO_Biological_Process_2023,Cell-Cell Junction Assembly (GO:0007043),1/71,0.038373406353793,0.0648403062636405,0,0,28.455714285714286,92.77674343537714,CLDN5,full_panel
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),1/72,0.0389041837581843,0.0648403062636405,0,0,28.053521126760565,91.0800620630536,CLDN5,full_panel
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),1/77,0.0415540781399269,0.0679249354210343,0,0,26.20131578947369,83.34008705275691,CLDN5,full_panel
GO_Biological_Process_2023,Epidermis Development (GO:0008544),1/85,0.0457800971719973,0.0728908949639282,0,0,23.696428571428573,73.07755450297252,EMP1,full_panel
GO_Biological_Process_2023,Negative Regulation Of Angiogenesis (GO:0016525),1/86,0.0463071568006132,0.0728908949639282,0,0,23.416470588235292,71.94614007723759,CLDN5,full_panel
